sen_id,A,B,prompt,response
24,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: seductor, rival, desagradable, dulce, atrayente, hostil, estupendo, incomprensible, adverso, fastidioso, enemigo, descortés, inalcanzable, dificil, inaccesible, magnífico, afable, intratable, cercano, adorable, adversario, desabrido, gentil, molesto, cautivador, agradable, desplacible, simpático, fascinante, arrebatador, cortés, ininteligible, cordial, contrario, atractivo, desfavorable, encantador, arisco, amigable, accesible. A: Nunca había trabajado con computadoras B: Nunca había trabajado con ordenadores","Here's the list of adjectives paired with either writer A or B:

seductor, B
rival, A
desagradable, A
dulce, B
atrayente, B
hostil, A
estupendo, B
incomprensible, A
adverso, A
fastidioso, A
enemigo, A
descortés, A
inalcanzable, B
dificil, A
inaccesible, B
magnífico, B
afable, B
intratable, A
cercano, B
adorable, B
adversario, A
desabrido, A
gentil, B
molesto, A
cautivador, B
agradable, B
desplacible, A
simpático, B
fascinante, B
arrebatador, B
cortés, B
ininteligible, A
cordial, B
contrario, A
atractivo, B
desfavorable, A
encantador, B
arisco, A
amigable, B
accesible, B"
25,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: dulce, adversario, arisco, fastidioso, descortés, adorable, inalcanzable, afable, fascinante, adverso, atrayente, cercano, estupendo, cortés, desagradable, magnífico, encantador, gentil, ininteligible, amigable, inaccesible, cautivador, arrebatador, contrario, cordial, enemigo, desplacible, agradable, desabrido, accesible, dificil, hostil, rival, intratable, incomprensible, atractivo, desfavorable, seductor, simpático, molesto. A: En el cementerio están haciendo un puente B: En el panteón están haciendo un puente","Here's the list of adjectives paired with either writer A or B:

dulce, B
adversario, A
arisco, B
fastidioso, A
descortés, A
adorable, B
inalcanzable, A
afable, B
fascinante, A
adverso, A
atrayente, B
cercano, B
estupendo, A
cortés, B
desagradable, A
magnífico, B
encantador, A
gentil, B
ininteligible, A
amigable, B
inaccesible, A
cautivador, B
arrebatador, A
contrario, A
cordial, B
enemigo, A
desplacible, B
agradable, A
desabrido, B
accesible, A
difícil, B
hostil, A
rival, A
intratable, B
incomprensible, A
atractivo, B
desfavorable, A
seductor, B
simpático, A
molesto, B"
26,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: magnífico, contrario, simpático, ininteligible, adverso, intratable, encantador, hostil, arrebatador, agradable, cautivador, desfavorable, atrayente, seductor, desplacible, descortés, gentil, cordial, arisco, desagradable, inaccesible, amigable, cortés, fascinante, enemigo, cercano, atractivo, rival, afable, molesto, dulce, estupendo, adorable, adversario, dificil, desabrido, incomprensible, fastidioso, accesible, inalcanzable. A: Mejoró - Se notó mucho B: Ha mejorado - Se ha notado mucho","magnífico, A
contrario, B
simpático, A
ininteligible, B
adverso, B
intratable, A
encantador, A
hostil, B
arrebador, A
agradable, A
cautivador, A
desfavorable, B
atrayente, A
seductor, A
desplazible, A
descortés, B
gentil, A
cordial, A
arisco, B
desagradable, B
inaccesible, B
amigable, A
cortés, A
fascinante, A
enemigo, B
cercano, A
atractivo, A
rival, B
afable, A
molesto, B
dulce, A
estupendo, A
adorable, A
adversario, B
difícil, B
desabrido, B
incomprensible, B
fastidioso, B
accesible, A
inalcanzable, B"
27,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: incomprensible, desabrido, gentil, adversario, contrario, encantador, dulce, enemigo, cortés, cautivador, rival, fastidioso, fascinante, hostil, intratable, molesto, amigable, adorable, atractivo, desfavorable, agradable, magnífico, simpático, adverso, desplacible, cercano, accesible, afable, inalcanzable, ininteligible, atrayente, cordial, descortés, dificil, inaccesible, desagradable, arisco, estupendo, seductor, arrebatador. A: Un día lo cojo con entusiasmo, al otro me mosqueo B: Un día lo tomo con entusiasmo, al otro estoy de malas","Here's the list of adjectives paired with either writer A or B:

incomprensible, B
desabrido, B
gentil, A
adversario, A
contrario, B
encantador, A
dulce, A
enemigo, A
cortés, A
cautivador, A
rival, A
fastidioso, B
fascinante, A
hostil, A
intratable, B
molesto, B
amigable, A
adorable, A
atractivo, A
desfavorable, B
agradable, A
magnífico, A
simpático, A
adverso, A
desplazible, B
cercano, A
accesible, A
afable, A
inalcanzable, B
ininteligible, B
atrayente, A
cordial, A
descortés, B
difícil, B
inaccesible, B
desagradable, B
arisco, B
estupendo, A
seductor, A
arrebatador, A"
28,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: desfavorable, desplacible, estupendo, inaccesible, intratable, fascinante, gentil, afable, amigable, hostil, adorable, simpático, cercano, atractivo, rival, descortés, adverso, atrayente, agradable, enemigo, desabrido, encantador, incomprensible, fastidioso, ininteligible, contrario, arisco, arrebatador, cautivador, adversario, dificil, inalcanzable, desagradable, cordial, accesible, magnífico, cortés, seductor, molesto, dulce. A: Bueno, entonces me dijiste que te llamabas P B: Bueno, entonces me has dicho que te llamabas P","Here's the list of adjectives paired with either writer A or B:

desfavorable, A
desplazible, B
estupendo, A
inaccesible, B
intratable, A
fascinante, B
gentil, A
afable, B
amigable, A
hostil, B
adorable, A
simpático, B
cercano, A
atractivo, B
rival, A
descortés, B
adverso, A
atrayente, B
agradable, A
enemigo, B
desabrido, A
encantador, B
incomprensible, A
fastidioso, B
ininteligible, A
contrario, B
arisco, A
arrebatador, B
cautivador, A
adversario, B
difícil, A
inalcanzable, B
desagradable, A
cordial, B
accesible, A
magnífico, B
cortés, A
seductor, B
molesto, A
dulce, B"
29,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: cordial, intratable, ininteligible, arisco, agradable, encantador, seductor, incomprensible, desfavorable, desagradable, gentil, amigable, fastidioso, dificil, adverso, molesto, accesible, inaccesible, adversario, cortés, afable, descortés, desplacible, enemigo, estupendo, desabrido, contrario, arrebatador, hostil, simpático, atrayente, rival, cautivador, cercano, magnífico, fascinante, atractivo, dulce, inalcanzable, adorable. A: Se enfada de todo, pero como te vas a enfadar porque hace calor B: Se enoja de todo, pero ni modo que te enojes porque hace calor","Here's the list of adjectives paired with either writer A or B, based on the provided descriptions:

cordial, B
intratable, A
ininteligible, B
arisco, A
agradable, B
encantador, B
seductor, B
incomprensible, B
desfavorable, A
desagradable, A
gentil, B
amigable, B
fastidioso, A
difícil, A
adverso, A
molesto, A
accesible, B
inaccesible, A
adversario, A
cortés, B
afable, B
descortés, A
desplazible, B
enemigo, A
estupendo, B
desabrido, A
contrario, A
arrebatador, B
hostil, A
simpático, B
atrayente, B
rival, A
cautivador, B
cercano, B
magnífico, B
fascinante, B
atractivo, B
dulce, B
inalcanzable, A
adorable, B"
30,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: contrario, arrebatador, desfavorable, adorable, hostil, cordial, dulce, dificil, desplacible, magnífico, ininteligible, descortés, fastidioso, accesible, encantador, atractivo, adversario, atrayente, afable, incomprensible, cautivador, estupendo, cortés, inalcanzable, agradable, desagradable, intratable, adverso, arisco, rival, inaccesible, simpático, gentil, cercano, amigable, fascinante, seductor, enemigo, molesto, desabrido. A: Estaba muy pequeña la casa, pero estaba muy chida B: Estaba muy pequeña la casa, pero estaba muy guay","contrario, B
arrebador, B
desfavorable, A
adorable, B
hostil, A
cordial, A
dulce, B
difícil, A
desplazible, B
magnífico, B
ininteligible, A
descortés, A
fastidioso, A
accesible, B
encantador, B
atractivo, B
adversario, A
atrayente, B
afable, A
incomprensible, A
cautivador, B
estupendo, B
cortés, A
inalcanzable, A
agradable, B
desagradable, A
intratable, A
adverso, A
arisco, A
rival, A
inaccesible, A
simpático, B
gentil, A
cercano, B
amigable, B
fascinante, B
seductor, B
enemigo, A
molesto, A
desabrido, A"
31,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: molesto, fascinante, accesible, inaccesible, desabrido, dificil, adverso, dulce, afable, adorable, enemigo, desfavorable, cortés, descortés, cautivador, cercano, inalcanzable, fastidioso, desagradable, hostil, arisco, desplacible, rival, atrayente, encantador, intratable, amigable, estupendo, agradable, simpático, ininteligible, arrebatador, adversario, magnífico, incomprensible, cordial, seductor, atractivo, gentil, contrario. A: Comería lo que sea menos morcilla B: Comería lo que sea menos moronga","molesto, B
fascinante, A
accesible, A
inaccesible, B
desabrido, B
difícil, B
adverso, B
dulce, A
afable, A
adorable, A
enemigo, B
desfavorable, B
cortés, A
descortés, B
cautivador, A
cercano, A
inalcanzable, B
fastidioso, B
desagradable, B
hostil, B
arisco, B
desplazible, B
rival, B
atrayente, A
encantador, A
intratable, B
amigable, A
estupendo, A
agradable, A
simpático, A
ininteligible, B
arrebador, A
adversario, B
magnífico, A
incomprensible, B
cordial, A
seductor, A
atractivo, A
gentil, A
contrario, B"
32,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: atrayente, magnífico, arisco, fastidioso, hostil, cortés, adversario, desabrido, molesto, incomprensible, encantador, enemigo, agradable, atractivo, contrario, seductor, dificil, ininteligible, dulce, cercano, intratable, adverso, afable, cautivador, desplacible, descortés, fascinante, desfavorable, inalcanzable, arrebatador, amigable, rival, accesible, estupendo, adorable, gentil, simpático, cordial, inaccesible, desagradable. A: Venden tostadas con frijoles B: Venden tostadas con judías ","Here's the list of adjectives paired with either writer A or B:

atrayente, A
magnífico, B
arisco, A
fastidioso, B
hostil, A
cortés, B
adversario, A
desabrido, B
molesto, A
incomprensible, B
encantador, A
enemigo, B
agradable, A
atractivo, B
contrario, A
seductor, B
difícil, A
ininteligible, B
dulce, A
cercano, B
intratable, A
adverso, B
afable, A
cautivador, B
desplazible, A
descortés, B
fascinante, A
desfavorable, B
inalcanzable, A
arrebatador, B
amigable, A
rival, B
accesible, A
estupendo, B
adorable, A
gentil, B
simpático, A
cordial, B
inaccesible, A
desagradable, B"
33,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: magnífico, desfavorable, afable, intratable, encantador, rival, fascinante, incomprensible, ininteligible, desabrido, atrayente, cortés, contrario, desplacible, accesible, estupendo, agradable, inalcanzable, descortés, adorable, desagradable, arisco, arrebatador, atractivo, cautivador, fastidioso, adverso, dificil, simpático, molesto, cordial, enemigo, cercano, hostil, inaccesible, gentil, adversario, amigable, dulce, seductor. A: A veces le echo carne picada B: A veces le echo carne molida","magnífico, A
desfavorable, B
afable, A
intratable, B
encantador, A
rival, B
fascinante, A
incomprensible, B
ininteligible, A
desabrido, B
atrayente, A
cortés, A
contrario, B
desplazible, A
accesible, A
estupendo, A
agradable, A
inalcanzable, B
descortés, B
adorable, A
desagradable, B
arisco, A
arrebataor, A
atractivo, A
cautivador, A
fastidioso, B
adverso, B
difícil, B
simpático, A
molesto, B
cordial, A
enemigo, B
cercano, A
hostil, B
inaccesible, B
gentil, A
adversario, B
amigable, A
dulce, A
seductor, A"
34,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: adorable, inaccesible, magnífico, fastidioso, molesto, accesible, cordial, contrario, simpático, adverso, arisco, intratable, incomprensible, descortés, rival, amigable, cautivador, estupendo, seductor, fascinante, afable, desfavorable, encantador, cortés, desagradable, desabrido, atractivo, dificil, hostil, arrebatador, ininteligible, cercano, adversario, atrayente, desplacible, enemigo, gentil, agradable, dulce, inalcanzable. A: ¿Qué tal te llevas con tus vecinos? - Bien, sales y platicas y echas carrilla y todo eso  B: ¿Qué tal te llevas con tus vecinos? - Bien, sales y charlas y vacilas y todo eso ","Here's the list of adjectives paired with either writer A or B, based on the provided conversational context:

adorable, A
inaccesible, B
magnífico, A
fastidioso, B
molesto, B
accesible, A
cordial, A
contrario, B
simpático, A
adverso, B
arisco, B
intratable, B
incomprensible, B
descortés, B
rival, B
amigable, A
cautivador, A
estupendo, A
seductor, B
fascinante, A
afable, A
desfavorable, B
encantador, A
cortés, A
desagradable, B
desabrido, B
atractivo, A
difícil, B
hostil, B
arrebatador, A
ininteligible, B
cercano, A
adversario, B
atrayente, A
desplazible, B
enemigo, B
gentil, A
agradable, A
dulce, A
inalcanzable, B"
35,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: cortés, gentil, cordial, cercano, fastidioso, encantador, rival, simpático, arrebatador, seductor, estupendo, arisco, inaccesible, dulce, atrayente, hostil, desfavorable, descortés, agradable, adorable, desagradable, incomprensible, atractivo, desplacible, adverso, fascinante, amigable, cautivador, dificil, afable, intratable, molesto, adversario, contrario, inalcanzable, ininteligible, desabrido, enemigo, magnífico, accesible. A: Ya ha pasado mucho tiempo B: Ya pasó mucho tiempo","cortés, B
gentil, A
cordial, A
cercano, B
fastidioso, B
encantador, A
rival, B
simpático, A
arrebAtador, A
seductor, B
estupendo, A
arisco, B
inaccesible, B
dulce, A
atrayente, A
hostil, B
desfavorable, B
descortés, B
agradable, A
adorable, A
desagradable, B
incomprensible, B
atractivo, A
desplazible, B
adverso, B
fascinante, A
amigable, A
cautivador, A
difícil, B
afable, A
intratable, B
molesto, B
adversario, B
contrario, B
inalcanzable, B
ininteligible, B
desabrido, B
enemigo, B
magnífico, A
accesible, B"
36,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: fascinante, atrayente, adversario, dulce, desabrido, arrebatador, cercano, agradable, gentil, encantador, simpático, intratable, hostil, inalcanzable, amigable, accesible, contrario, estupendo, desagradable, fastidioso, incomprensible, enemigo, seductor, ininteligible, cautivador, rival, molesto, cordial, dificil, cortés, arisco, afable, adorable, adverso, desfavorable, atractivo, descortés, inaccesible, desplacible, magnífico. A: Me gustaba leer desde muy chiquito, pero no sé por qué perdí eso B: Me gustaba leer desde muy pequeño, pero no sé por qué he perdido eso","fascinante, A
atrayente, B
adversario, B
dulce, A
desabrido, B
arrebador, A
cercano, B
agradable, A
gentil, A
encantador, B
simpático, A
intratable, B
hostil, B
inalcanzable, B
amigable, A
accesible, B
contrario, B
estupendo, A
desagradable, B
fastidioso, B
incomprensible, B
enemigo, B
seductor, B
ininteligible, B
cautivador, A
rival, B
molesto, B
cordial, A
difícil, B
cortés, A
arisco, B
afable, A
adorable, A
adverso, B
desfavorable, B
atractivo, B
descortés, B
inaccesible, B
desplazible, B
magnífico, A"
37,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: cercano, arisco, agradable, encantador, cortés, rival, enemigo, ininteligible, dulce, dificil, adverso, intratable, hostil, molesto, adversario, desabrido, amigable, cautivador, afable, inaccesible, incomprensible, simpático, seductor, estupendo, cordial, contrario, desplacible, adorable, atrayente, atractivo, fastidioso, desfavorable, accesible, arrebatador, magnífico, descortés, desagradable, inalcanzable, gentil, fascinante. A: Se ve muy joven porque a él todo le da igual B: Se ve muy joven porque a él todo le vale","cercano, B
arisco, A
agradable, B
encantador, B
cortés, B
rival, A
enemigo, A
ininteligible, A
dulce, B
difícil, A
adverso, A
intratable, A
hostil, A
molesto, B
adversario, A
desabrido, A
amigable, B
cautivador, B
afable, B
inaccesible, A
incomprensible, A
simpático, B
seductor, B
estupendo, B
cordial, B
contrario, A
desplazible, B
adorable, B
atrayente, B
atractivo, B
fastidioso, B
desfavorable, A
accesible, B
arrebataor, B
magnífico, B
descortés, A
desagradable, A
inalcanzable, A
gentil, B
fascinante, B"
38,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: desagradable, hostil, incomprensible, descortés, seductor, desplacible, cordial, contrario, estupendo, fascinante, rival, encantador, magnífico, enemigo, afable, desfavorable, simpático, adorable, agradable, intratable, amigable, dulce, cercano, atractivo, molesto, cortés, accesible, cautivador, inaccesible, inalcanzable, dificil, fastidioso, arisco, desabrido, atrayente, adversario, arrebatador, ininteligible, adverso, gentil. A: Para agarrarle la onda a la clase otra vez B: Para coger el hilo de la clase otra vez ","desagradable, B
hostil, B
incomprensible, B
descortés, B
seductor, A
desplazible, B
cordial, A
contrario, B
estupendo, A
fascinante, A
rival, B
encantador, A
magnífico, A
enemigo, B
afable, A
desfavorable, B
simpático, A
adorable, A
agradable, A
intratable, B
amigable, A
dulce, A
cercano, A
atractivo, A
molesto, B
cortés, A
accesible, A
cautivador, A
inaccesible, B
inalcanzable, B
difícil, B
fastidioso, B
arisco, B
desabrido, B
atrayente, A
adversario, B
arrebador, A
ininteligible, B
adverso, B
gentil, A"
39,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: desfavorable, hostil, estupendo, adverso, intratable, arisco, amigable, atrayente, fastidioso, dificil, cortés, ininteligible, enemigo, inalcanzable, simpático, accesible, inaccesible, adorable, desagradable, atractivo, gentil, desabrido, arrebatador, dulce, contrario, rival, agradable, adversario, desplacible, magnífico, fascinante, cercano, cordial, afable, cautivador, descortés, incomprensible, seductor, encantador, molesto. A: Estaba bonito porque no había coches B: Estaba bonito porque no había carros","Here's the list of adjectives paired with either writer A or B, as requested:

desfavorable, A
hostil, A
estupendo, B
adverso, A
intratable, A
arisco, A
amigable, B
atrayente, B
fastidioso, A
dificil, A
cortés, B
ininteligible, A
enemigo, A
inalcanzable, A
simpático, B
accesible, B
inaccesible, A
adorable, B
desagradable, A
atractivo, B
gentil, B
desabrido, A
arrebatador, B
dulce, B
contrario, A
rival, A
agradable, B
adversario, A
desplacible, B
magnífico, B
fascinante, B
cercano, B
cordial, B
afable, B
cautivador, B
descortés, A
incomprensible, A
seductor, B
encantador, B
molesto, A"
40,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: afable, adversario, cordial, enemigo, intratable, cercano, incomprensible, arisco, simpático, descortés, desagradable, accesible, cautivador, desabrido, magnífico, fascinante, inalcanzable, rival, hostil, seductor, adverso, agradable, desplacible, arrebatador, desfavorable, dificil, fastidioso, atractivo, molesto, atrayente, cortés, inaccesible, estupendo, ininteligible, dulce, gentil, adorable, amigable, encantador, contrario. A: Quieres dormir, pero no puedes porque pasasan camiones B: Quieres dormir, pero no puedes porque pasasan autobuses ","Here's the list of adjectives paired with either writer A or B:

afable, A
adversario, B
cordial, A
enemigo, B
intratable, B
cercano, A
incomprensible, B
arisco, A
simpático, A
descortés, B
desagradable, B
accesible, A
cautivador, A
desabrido, B
magnífico, A
fascinante, A
inalcanzable, B
rival, B
hostil, B
seductor, A
adverso, B
agradable, A
desplazible, B
arrebatador, A
desfavorable, B
difícil, B
fastidioso, B
atractivo, A
molesto, B
atrayente, A
cortés, A
inaccesible, B
estupendo, A
ininteligible, B
dulce, A
gentil, A
adorable, A
amigable, A
encantador, A
contrario, B"
41,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: descortés, dulce, desabrido, agradable, arisco, atractivo, magnífico, accesible, fascinante, adorable, adversario, enemigo, desfavorable, incomprensible, seductor, gentil, desplacible, simpático, dificil, intratable, fastidioso, inalcanzable, cercano, atrayente, estupendo, molesto, ininteligible, inaccesible, arrebatador, afable, cordial, amigable, cautivador, rival, contrario, adverso, cortés, desagradable, encantador, hostil. A: Cuando yo era niño casi no había campos de fútbol B: Cuando yo era niño casi no había canchas de fútbol","descortés, B
dulce, A
desabrido, B
agradable, A
arisco, B
atractivo, A
magnífico, B
accesible, A
fascinante, B
adorable, A
adversario, B
enemigo, A
desfavorable, B
incomprensible, A
seductor, B
gentil, A
desplazible, B
simpático, A
difícil, B
intratable, A
fastidioso, B
inalcanzable, A
cercano, B
atrayente, A
estupendo, B
molesto, A
ininteligible, B
inaccesible, A
arrebatador, B
afable, A
cordial, B
amigable, A
cautivador, B
rival, A
contrario, B
adverso, A
cortés, B
desagradable, A
encantador, B
hostil, A"
42,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: dificil, agradable, descortés, desplacible, adverso, rival, enemigo, inalcanzable, adversario, afable, contrario, incomprensible, encantador, molesto, cortés, accesible, intratable, dulce, ininteligible, desagradable, estupendo, cordial, arrebatador, fascinante, desabrido, simpático, arisco, cercano, desfavorable, cautivador, atrayente, amigable, atractivo, hostil, inaccesible, magnífico, fastidioso, seductor, gentil, adorable. A: Ahora tenemos chance de ir al estadio, pero antes no B: Ahora tenemos oportunidad de ir al estadio, pero antes no","dificil, B
agradable, A
descortés, B
desplazible, A
adverso, B
rival, A
enemigo, B
inalcanzable, B
adversario, A
afable, A
contrario, B
incomprensible, B
encantador, A
molesto, B
cortés, A
accesible, A
intratable, B
dulce, A
ininteligible, B
desagradable, B
estupendo, A
cordial, A
arrebatador, A
fascinante, A
desabrido, B
simpático, A
arisco, B
cercano, A
desfavorable, B
cautivador, A
atrayente, A
amigable, A
atractivo, A
hostil, B
inaccesible, B
magnífico, A
fastidioso, B
seductor, A
gentil, A
adorable, A"
43,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: arisco, descortés, dificil, gentil, encantador, inaccesible, fascinante, magnífico, incomprensible, contrario, hostil, adorable, simpático, inalcanzable, accesible, desagradable, amigable, atrayente, cautivador, desfavorable, seductor, cortés, estupendo, cordial, agradable, adverso, ininteligible, desabrido, intratable, adversario, atractivo, desplacible, molesto, enemigo, afable, cercano, rival, dulce, arrebatador, fastidioso. A: ¿Cómo consideras que es tu mamá? - Es guay B: ¿Cómo consideras que es tu mamá? - Es buena onda","arisco, B
descortés, B
dificil, B
gentil, A
encantador, A
inaccesible, B
fascinante, A
magnífico, A
incomprensible, B
contrario, B
hostil, B
adorable, A
simpático, B
inalcanzable, B
accesible, A
desagradable, B
amigable, B
atrayente, A
cautivador, A
desfavorable, B
seductor, A
cortés, A
estupendo, A
cordial, B
agradable, B
adverso, B
ininteligible, B
desabrido, B
intratable, B
adversario, B
atractivo, A
desplazible, B
molesto, B
enemigo, B
afable, A
cercano, B
rival, B
dulce, A
arrebatador, A
fastidioso, B"
44,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: atractivo, desabrido, magnífico, fascinante, contrario, seductor, dulce, rival, hostil, accesible, enemigo, ininteligible, atrayente, adorable, encantador, incomprensible, intratable, simpático, dificil, cordial, fastidioso, arisco, inalcanzable, descortés, amigable, cautivador, afable, cercano, inaccesible, adversario, molesto, estupendo, desfavorable, cortés, desplacible, desagradable, arrebatador, adverso, agradable, gentil. A: Los morros ya no quieren un carrito de madera, quieren un carro de plástico y con control remoto  B: Los críos ya no quieren un cochecito madera, quieren un coche de plástico y con control remoto ","atractivo, A
desabrido, B
magnífico, A
fascinante, B
contrario, A
seductor, B
dulce, A
rival, B
hostil, A
accesible, B
enemigo, A
ininteligible, B
atrayente, A
adorable, B
encantador, A
incomprensible, B
intratable, A
simpático, B
difícil, A
cordial, B
fastidioso, A
arisco, B
inalcanzable, A
descortés, B
amigable, A
cautivador, B
afable, A
cercano, B
inaccesible, A
adversario, B
molesto, A
estupendo, B
desfavorable, A
cortés, B
desplazible, A
desagradable, B
arrebatador, A
adverso, B
agradable, A
gentil, B"
45,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: contrario, seductor, adorable, desagradable, estupendo, cordial, fascinante, afable, cortés, adverso, atractivo, magnífico, cercano, encantador, molesto, agradable, atrayente, desfavorable, arrebatador, simpático, inalcanzable, accesible, dificil, enemigo, rival, ininteligible, inaccesible, descortés, hostil, intratable, desabrido, amigable, adversario, desplacible, arisco, fastidioso, cautivador, incomprensible, dulce, gentil. A: Ahora ya tan solo le mueves al coche y se va para donde tú quieras B: Ahorita ya nomás le mueves al carro y se va para donde tú quieras","contrario, B
seductor, A
adorable, B
desagradable, A
estupendo, B
cordial, A
fascinante, A
afable, B
cortés, A
adverso, B
atractivo, A
magnífico, B
cercano, B
encantador, A
molesto, B
agradable, A
atrayente, B
desfavorable, A
arrebatador, B
simpático, A
inalcanzable, B
accesible, A
difícil, B
enemigo, A
rival, B
ininteligible, A
inaccesible, B
descortés, A
hostil, B
intratable, A
desabrido, B
amigable, A
adversario, B
desplazible, A
arisco, B
fastidioso, A
cautivador, B
incomprensible, A
dulce, B
gentil, A"
46,MS,PS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: incomprensible, cautivador, desagradable, desabrido, ininteligible, adverso, cortés, encantador, dificil, contrario, hostil, adorable, agradable, descortés, desfavorable, intratable, dulce, cordial, enemigo, atrayente, arrebatador, arisco, amigable, cercano, gentil, molesto, atractivo, magnífico, seductor, fascinante, adversario, inalcanzable, estupendo, accesible, inaccesible, afable, simpático, rival, desplacible, fastidioso. A: Me la paso aquí y allá, cotorreando con mis compas B: Me la paso aquí y allá, charlando con mis colegas","Here's the list of adjectives paired with either writer A or B:

incomprensible, B
cautivador, A
desagradable, B
desabrido, A
ininteligible, B
adverso, A
cortés, B
encantador, A
difícil, B
contrario, A
hostil, B
adorable, A
agradable, B
descortés, A
desfavorable, B
intratable, A
dulce, B
cordial, A
enemigo, B
atrayente, A
arrebataor, B
arisco, A
amigable, B
cercano, A
gentil, B
molesto, A
atractivo, B
magnífico, A
seductor, B
fascinante, A
adversario, B
inalcanzable, A
estupendo, B
accesible, A
inaccesible, B
afable, A
simpático, B
rival, A
desplazible, B
fastidioso, A"
47,PS,MS,"Here is a list of adjectives. For each adjective, choose a writer - A o B - and write it next to the adjective without further explanation. Put a comma after each writer. The adjectives are: dulce, cercano, agradable, seductor, contrario, desabrido, arrebatador, estupendo, desplacible, desfavorable, accesible, dificil, fascinante, atractivo, cordial, intratable, atrayente, simpático, fastidioso, adverso, cautivador, adversario, amigable, cortés, enemigo, hostil, desagradable, adorable, incomprensible, molesto, ininteligible, inalcanzable, descortés, gentil, magnífico, afable, inaccesible, encantador, arisco, rival. A: Ha causado mucho sufrimiento para mi  jefe, que es lo que más me entristecía B: Causó mucho sufrimiento para mi  jefe, que es lo que más me agüitaba","Here's the list of adjectives paired with either writer A or B:

dulce, B
cercano, A
agradable, A
seductor, B
contrario, A
desabrido, B
arrebataor, B
estupendo, A
desplazible, A
desfavorable, A
accesible, A
difícil, B
fascinante, B
atractivo, A
cordial, A
intratable, B
atrayente, A
simpático, A
fastidioso, B
adverso, A
cautivador, B
adversario, A
amigable, A
cortés, A
enemigo, B
hostil, B
desagradable, B
adorable, A
incomprensible, B
molesto, B
ininteligible, B
inalcanzable, B
descortés, B
gentil, A
magnífico, A
afable, A
inaccesible, B
encantador, A
arisco, B
rival, A"
